date,season,neutral,playoff,team1,team2,passingAtt_Adv,passingYdsG_Adv,passingQBR_Adv,rushingAtt_Adv,rushingYdsG_Adv,totteam1_Adv,totteam2_Adv,elo1,elo2,elo_prob1,score1,score2,result1,passingteam1Comp,passingteam1Att,passingteam1Pct,passingteam1Yds,passingteam1Avg,passingteam1Yds/G,passingteam1TD,passingteam1Int,passingteam1QBR,passingteam1Lng,passingteam2Comp,passingteam2Att,passingteam2Pct,passingteam2Yds,passingteam2Avg,passingteam2Yds/G,passingteam2TD,passingteam2Int,passingteam2QBR,passingteam2Lng,rushingAttteam1,rushingYdsteam1,rushingAvgteam1,rushingYds/Gteam1,rushingTDteam1,rushingBigteam1,rushingFumteam1,rushingFumLteam1,rushingAttteam2,rushingYdsteam2,rushingAvgteam2,rushingYds/Gteam2,rushingTDteam2,rushingBigteam2,rushingFumteam2,rushingFumLteam2,team1RushingRank,team1PassingRank,team2RushingRank,team2PassingRank,winPassingRank,winRushingRank
9/17/2006,2006,0,0,2006GB,2006NO,0,1,1,1,1,1,4,1430.269,1417.073,0.610670703,27,34,1,350,630,0.556,3795,6,237.2,18,18,72.1,82,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,431,1663,3.9,103.9,9,42,10,7,472,1761,3.7,110.1,19,39,7,4,23,8,19,1,19,1
9/17/2006,2006,0,0,2006SEA,2006ARZ,1,1,0,0,0,3,2,1615.1,1433.844,0.804956164,21,10,0,292,512,0.57,3054,6,190.9,26,22,76,72,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,484,1923,4,120.2,8,51,9,4,419,1338,3.2,83.6,12,24,11,5,14,20,30,10,14,20
9/17/2006,2006,0,0,2006BAL,2006OAK,0,0,0,0,0,5,0,1531.221,1378.976,0.77739726,28,6,0,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,263,483,0.545,2420,5,151.3,7,24,56.2,57,476,1637,3.4,102.3,11,41,12,5,394,1519,3.9,94.9,5,42,16,8,25,11,29,31,25,11
9/17/2006,2006,0,0,2006PHI,2006NYG,0,0,0,1,1,3,2,1480.215,1507.757,0.5536985,24,30,1,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,301,523,0.576,3058,5.9,191.1,24,18,76.8,55,416,1984,4.8,124,13,60,8,4,455,2156,4.7,134.8,14,66,8,4,11,3,7,19,7,19
9/17/2006,2006,0,0,2006NYJ,2006NE,1,1,0,1,1,1,4,1472.664,1608.908,0.398884923,17,24,1,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,326,527,0.619,3400,6.5,212.5,25,12,88.3,62,491,1738,3.5,108.6,15,32,4,1,499,1969,3.9,123.1,20,52,6,5,20,17,12,12,12,12
9/17/2006,2006,0,0,2006MIA,2006BUF,0,0,1,1,0,3,2,1502.773,1469.338,0.637986913,6,16,1,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,402,1673,4.2,104.6,7,38,8,5,420,1552,3.7,97,9,38,12,5,22,13,27,28,27,28
9/17/2006,2006,0,0,2006MIN,2006CAR,0,1,1,0,0,3,2,1535.154,1552.846,0.567664027,16,13,0,332,540,0.615,3123,5.8,195.2,13,20,72.2,50,325,539,0.603,3264,6.1,204,19,17,77.9,72,442,1820,4.1,113.8,12,42,7,5,423,1659,3.9,103.7,7,48,7,3,16,18,24,15,16,18
9/17/2006,2006,0,0,2006IND,2006HOU,0,0,0,0,0,5,0,1651.889,1352.009,0.890943811,43,24,0,362,557,0.65,4308,7.7,269.3,31,9,101,68,329,481,0.684,2778,5.8,173.6,14,13,83.8,53,439,1762,4,110.1,17,40,4,4,431,1687,3.9,105.4,13,41,9,3,18,2,21,27,18,2
9/18/2006,2006,0,0,2006JAX,2006PIT,1,1,1,0,0,2,3,1568.631,1691.489,0.417496892,9,0,0,266,446,0.596,2882,6.5,180.1,17,14,80,51,312,523,0.597,3733,7.1,233.3,23,23,80.2,87,513,2541,5,158.8,23,77,8,3,469,1992,4.2,124.5,16,50,12,7,3,24,10,9,3,24
9/24/2006,2006,0,0,2006TB,2006CAR,1,1,1,1,1,0,5,1460.582,1541.111,0.477666843,24,26,1,296,535,0.553,2798,5.2,174.9,14,18,66.2,64,325,539,0.603,3264,6.1,204,19,17,77.9,72,404,1523,3.8,95.2,6,34,10,6,423,1659,3.9,103.7,7,48,7,3,28,25,24,15,24,15
9/24/2006,2006,0,0,2006BUF,2006NYJ,1,1,0,1,1,1,4,1501.367,1456.596,0.652918496,20,28,1,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,420,1552,3.7,97,9,38,12,5,491,1738,3.5,108.6,15,32,4,1,27,28,20,17,20,17
9/24/2006,2006,0,0,2006IND,2006JAX,0,0,0,1,1,3,2,1657.493,1596.181,0.674170832,21,14,0,362,557,0.65,4308,7.7,269.3,31,9,101,68,266,446,0.596,2882,6.5,180.1,17,14,80,51,439,1762,4,110.1,17,40,4,4,513,2541,5,158.8,23,77,8,3,18,2,3,24,18,2
9/24/2006,2006,0,0,2006DET,2006GB,1,0,1,1,1,1,4,1382.895,1403.936,0.56292666,24,31,1,372,596,0.624,3820,6.4,238.8,21,22,79.9,60,350,630,0.556,3795,6,237.2,18,18,72.1,82,304,1129,3.7,70.6,9,25,8,6,431,1663,3.9,103.9,9,42,10,7,32,7,23,8,23,8
9/24/2006,2006,0,0,2006HOU,2006WSH,0,1,1,1,1,1,4,1346.405,1506.363,0.366648442,15,31,1,329,481,0.684,2778,5.8,173.6,14,13,83.8,53,274,470,0.583,3027,6.4,189.2,19,10,83.4,74,431,1687,3.9,105.4,13,41,9,3,490,2216,4.5,138.5,13,75,12,4,21,27,4,21,4,21
9/24/2006,2006,0,0,2006MIA,2006TEN,0,0,1,1,1,2,3,1470.743,1375.679,0.715327779,13,10,0,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,226,447,0.506,2596,5.8,162.3,13,19,61.8,53,402,1673,4.2,104.6,7,38,8,5,469,2214,4.7,138.4,15,56,12,3,22,13,5,30,22,13
9/24/2006,2006,0,0,2006MIN,2006CHI,0,1,1,1,1,1,4,1546.888,1563.721,0.568877179,16,19,1,332,540,0.615,3123,5.8,195.2,13,20,72.2,50,282,514,0.549,3281,6.4,205.1,24,22,73.5,75,442,1820,4.1,113.8,12,42,7,5,503,1918,3.8,119.9,14,50,6,4,16,18,15,14,15,14
9/24/2006,2006,0,0,2006NE,2006DEN,0,0,1,0,1,3,2,1624.977,1605.487,0.619249401,7,17,1,326,527,0.619,3400,6.5,212.5,25,12,88.3,62,256,454,0.564,2799,6.2,174.9,20,18,74.7,83,499,1969,3.9,123.1,20,52,6,5,488,2152,4.4,134.5,12,55,12,4,12,12,8,25,8,25
9/24/2006,2006,0,0,2006PIT,2006CIN,1,1,0,0,0,3,2,1663.939,1579.777,0.702377582,20,28,1,312,523,0.597,3733,7.1,233.3,23,23,80.2,87,327,523,0.625,3833,7.3,239.6,28,13,94.1,74,469,1992,4.2,124.5,16,50,12,7,435,1629,3.7,101.8,14,40,8,2,10,9,26,6,26,6
9/24/2006,2006,0,0,2006SEA,2006NYG,1,1,0,0,1,2,3,1623.818,1529.679,0.714242241,42,30,0,292,512,0.57,3054,6,190.9,26,22,76,72,301,523,0.576,3058,5.9,191.1,24,18,76.8,55,484,1923,4,120.2,8,51,9,4,455,2156,4.7,134.8,14,66,8,4,14,20,7,19,14,20
9/24/2006,2006,0,0,2006ARZ,2006LAR,1,1,1,1,1,0,5,1425.127,1446.505,0.562449301,14,16,1,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,371,592,0.627,3962,6.7,247.6,24,8,92.7,67,419,1338,3.2,83.6,12,24,11,5,424,1805,4.3,112.8,13,47,7,3,30,10,17,4,17,4
9/24/2006,2006,0,0,2006SF,2006PHI,1,1,1,0,0,2,3,1380.589,1458.293,0.481725618,24,38,1,257,444,0.579,2688,6.1,168,16,16,74.4,75,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,439,2172,4.9,135.8,12,57,10,9,416,1984,4.8,124,13,60,8,4,6,29,11,3,11,3
9/24/2006,2006,0,0,2006CLE,2006BAL,1,1,1,1,1,0,5,1401.87,1543.926,0.390890641,14,15,1,318,512,0.621,2898,5.7,181.1,15,25,69.7,75,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,372,1335,3.6,83.4,7,35,11,9,476,1637,3.4,102.3,11,41,12,5,31,23,25,11,25,11
9/25/2006,2006,0,0,2006NO,2006ATL,0,0,0,1,1,3,2,1443.406,1550.683,0.439457027,23,3,0,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,222,416,0.534,2371,5.7,148.2,21,15,75.2,55,472,1761,3.7,110.1,19,39,7,4,537,2939,5.5,183.7,9,86,8,3,19,1,1,32,19,1
10/1/2006,2006,0,0,2006LAR,2006DET,1,0,0,0,0,4,1,1459.113,1359.006,0.721202107,41,34,0,371,592,0.627,3962,6.7,247.6,24,8,92.7,67,372,596,0.624,3820,6.4,238.8,21,22,79.9,60,424,1805,4.3,112.8,13,47,7,3,304,1129,3.7,70.6,9,25,8,6,17,4,32,7,17,4
10/1/2006,2006,0,0,2006NYJ,2006IND,1,1,0,0,1,2,3,1486.795,1670.308,0.335766968,28,31,1,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,362,557,0.65,4308,7.7,269.3,31,9,101,68,491,1738,3.5,108.6,15,32,4,1,439,1762,4,110.1,17,40,4,4,20,17,18,2,18,2
10/1/2006,2006,0,0,2006BUF,2006MIN,1,1,0,1,1,1,4,1471.168,1530.763,0.507777793,17,12,0,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,332,540,0.615,3123,5.8,195.2,13,20,72.2,50,420,1552,3.7,97,9,38,12,5,442,1820,4.1,113.8,12,42,7,5,27,28,16,18,27,28
10/1/2006,2006,0,0,2006ATL,2006ARZ,1,1,1,0,0,2,3,1515.882,1412.518,0.724956242,32,10,0,222,416,0.534,2371,5.7,148.2,21,15,75.2,55,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,537,2939,5.5,183.7,9,86,8,3,419,1338,3.2,83.6,12,24,11,5,1,32,30,10,1,32
10/1/2006,2006,0,0,2006WSH,2006JAX,0,0,0,1,1,3,2,1526.279,1583.365,0.511387192,36,30,0,274,470,0.583,3027,6.4,189.2,19,10,83.4,74,266,446,0.596,2882,6.5,180.1,17,14,80,51,490,2216,4.5,138.5,13,75,12,4,513,2541,5,158.8,23,77,8,3,4,21,3,24,4,21
10/1/2006,2006,0,0,2006OAK,2006CLE,1,1,1,0,0,2,3,1366.271,1396.634,0.549682166,21,24,1,263,483,0.545,2420,5,151.3,7,24,56.2,57,318,512,0.621,2898,5.7,181.1,15,25,69.7,75,394,1519,3.9,94.9,5,42,16,8,372,1335,3.6,83.4,7,35,11,9,29,31,31,23,31,23
10/1/2006,2006,0,0,2006TEN,2006DAL,1,1,1,1,0,1,4,1368.322,1501.133,0.403632688,14,45,1,226,447,0.506,2596,5.8,162.3,13,19,61.8,53,310,506,0.613,3836,7.6,239.8,26,21,86.5,56,469,2214,4.7,138.4,15,56,12,3,472,1936,4.1,121,21,52,6,2,5,30,13,5,13,5
10/1/2006,2006,0,0,2006KC,2006SF,0,0,0,0,1,4,1,1535.78,1354.648,0.804844071,41,0,0,272,450,0.604,3000,6.7,187.5,18,12,84.7,78,257,444,0.579,2688,6.1,168,16,16,74.4,75,513,2143,4.2,133.9,17,56,11,4,439,2172,4.9,135.8,12,57,10,9,9,22,6,29,9,22
10/1/2006,2006,0,0,2006HOU,2006MIA,1,1,0,0,0,3,2,1326.489,1478.101,0.377874726,17,15,0,329,481,0.684,2778,5.8,173.6,14,13,83.8,53,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,431,1687,3.9,105.4,13,41,9,3,402,1673,4.2,104.6,7,38,8,5,21,27,22,13,21,27
10/1/2006,2006,0,0,2006CIN,2006NE,1,0,0,1,1,2,3,1612.887,1594.093,0.6183043,13,38,1,327,523,0.625,3833,7.3,239.6,28,13,94.1,74,326,527,0.619,3400,6.5,212.5,25,12,88.3,62,435,1629,3.7,101.8,14,40,8,2,499,1969,3.9,123.1,20,52,6,5,26,6,12,12,12,12
10/1/2006,2006,0,0,2006CHI,2006SEA,0,0,0,0,1,4,1,1579.847,1637.488,0.510588869,37,6,0,282,514,0.549,3281,6.4,205.1,24,22,73.5,75,292,512,0.57,3054,6,190.9,26,22,76,72,503,1918,3.8,119.9,14,50,6,4,484,1923,4,120.2,8,51,9,4,15,14,14,20,15,14
10/1/2006,2006,0,0,2006CAR,2006NO,1,1,1,1,1,0,5,1551.533,1478.207,0.689175704,21,18,0,325,539,0.603,3264,6.1,204,19,17,77.9,72,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,423,1659,3.9,103.7,7,48,7,3,472,1761,3.7,110.1,19,39,7,4,24,15,19,1,24,15
10/1/2006,2006,0,0,2006BAL,2006SD,0,0,0,1,1,3,2,1549.161,1611.546,0.503763216,16,13,0,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,287,466,0.616,3262,7,203.9,24,9,93,57,476,1637,3.4,102.3,11,41,12,5,522,2578,4.9,161.1,32,62,8,1,25,11,2,16,25,11
10/2/2006,2006,0,0,2006PHI,2006GB,1,0,0,1,0,3,2,1484.234,1427.825,0.667940823,31,9,0,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,350,630,0.556,3795,6,237.2,18,18,72.1,82,416,1984,4.8,124,13,60,8,4,431,1663,3.9,103.9,9,42,10,7,11,3,23,8,11,3
10/8/2006,2006,0,0,2006CAR,2006CLE,0,0,1,0,0,4,1,1559.641,1412.119,0.772656937,20,12,0,325,539,0.603,3264,6.1,204,19,17,77.9,72,318,512,0.621,2898,5.7,181.1,15,25,69.7,75,423,1659,3.9,103.7,7,48,7,3,372,1335,3.6,83.4,7,35,11,9,24,15,31,23,24,15
10/8/2006,2006,0,0,2006SD,2006PIT,1,1,1,0,0,2,3,1597.804,1630.829,0.545886248,23,13,0,287,466,0.616,3262,7,203.9,24,9,93,57,312,523,0.597,3733,7.1,233.3,23,23,80.2,87,522,2578,4.9,161.1,32,62,8,1,469,1992,4.2,124.5,16,50,12,7,2,16,10,9,2,16
10/8/2006,2006,0,0,2006PHI,2006DAL,0,0,0,1,0,4,1,1503.968,1528.274,0.558297031,38,24,0,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,310,506,0.613,3836,7.6,239.8,26,21,86.5,56,416,1984,4.8,124,13,60,8,4,472,1936,4.1,121,21,52,6,2,11,3,13,5,11,3
10/8/2006,2006,0,0,2006SF,2006OAK,1,0,0,0,0,4,1,1341.527,1350.787,0.579535102,34,20,0,257,444,0.579,2688,6.1,168,16,16,74.4,75,263,483,0.545,2420,5,151.3,7,24,56.2,57,439,2172,4.9,135.8,12,57,10,9,394,1519,3.9,94.9,5,42,16,8,6,29,29,31,6,29
10/8/2006,2006,0,0,2006NYG,2006WSH,0,0,1,1,1,2,3,1516.009,1545.227,0.551313144,19,3,0,301,523,0.576,3058,5.9,191.1,24,18,76.8,55,274,470,0.583,3027,6.4,189.2,19,10,83.4,74,455,2156,4.7,134.8,14,66,8,4,490,2216,4.5,138.5,13,75,12,4,7,19,4,21,7,19
10/8/2006,2006,0,0,2006NE,2006MIA,1,0,0,0,0,4,1,1635.978,1463.871,0.796554535,20,10,0,326,527,0.619,3400,6.5,212.5,25,12,88.3,62,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,499,1969,3.9,123.1,20,52,6,5,402,1673,4.2,104.6,7,38,8,5,12,12,22,13,12,12
10/8/2006,2006,0,0,2006NO,2006TB,0,0,0,0,0,5,0,1470.098,1450.16,0.619857265,24,21,0,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,296,535,0.553,2798,5.2,174.9,14,18,66.2,64,472,1761,3.7,110.1,19,39,7,4,404,1523,3.8,95.2,6,34,10,6,19,1,28,25,19,1
10/8/2006,2006,0,0,2006GB,2006LAR,0,1,0,0,1,3,2,1408.091,1469.898,0.504594967,20,23,1,350,630,0.556,3795,6,237.2,18,18,72.1,82,371,592,0.627,3962,6.7,247.6,24,8,92.7,67,431,1663,3.9,103.9,9,42,10,7,424,1805,4.3,112.8,13,47,7,3,23,8,17,4,17,4
10/8/2006,2006,0,0,2006MIN,2006DET,1,1,1,0,0,2,3,1513.167,1348.221,0.789792577,26,17,0,332,540,0.615,3123,5.8,195.2,13,20,72.2,50,372,596,0.624,3820,6.4,238.8,21,22,79.9,60,442,1820,4.1,113.8,12,42,7,5,304,1129,3.7,70.6,9,25,8,6,16,18,32,7,16,18
10/8/2006,2006,0,0,2006JAX,2006NYJ,1,1,1,0,0,2,3,1564.418,1477.961,0.705131866,41,0,0,266,446,0.596,2882,6.5,180.1,17,14,80,51,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,513,2541,5,158.8,23,77,8,3,491,1738,3.5,108.6,15,32,4,1,3,24,20,17,3,24
10/8/2006,2006,0,0,2006ARZ,2006KC,0,0,1,1,1,2,3,1396.497,1548.9,0.376804894,20,23,1,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,272,450,0.604,3000,6.7,187.5,18,12,84.7,78,419,1338,3.2,83.6,12,24,11,5,513,2143,4.2,133.9,17,56,11,4,30,10,9,22,9,22
10/8/2006,2006,0,0,2006IND,2006TEN,0,0,0,1,1,3,2,1679.142,1341.181,0.910489789,14,13,0,362,557,0.65,4308,7.7,269.3,31,9,101,68,226,447,0.506,2596,5.8,162.3,13,19,61.8,53,439,1762,4,110.1,17,40,4,4,469,2214,4.7,138.4,15,56,12,3,18,2,5,30,18,2
10/8/2006,2006,0,0,2006CHI,2006BUF,0,0,1,0,0,4,1,1613.657,1488.764,0.748967274,40,7,0,282,514,0.549,3281,6.4,205.1,24,22,73.5,75,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,503,1918,3.8,119.9,14,50,6,4,420,1552,3.7,97,9,38,12,5,15,14,27,28,15,14
10/9/2006,2006,0,0,2006DEN,2006BAL,1,1,1,0,0,2,3,1636.371,1562.904,0.689349545,13,3,0,256,454,0.564,2799,6.2,174.9,20,18,74.7,83,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,488,2152,4.4,134.5,12,55,12,4,476,1637,3.4,102.3,11,41,12,5,8,25,25,11,8,25
10/15/2006,2006,0,0,2006LAR,2006SEA,0,0,1,1,1,2,3,1483.909,1603.678,0.421827524,28,30,1,371,592,0.627,3962,6.7,247.6,24,8,92.7,67,292,512,0.57,3054,6,190.9,26,22,76,72,424,1805,4.3,112.8,13,47,7,3,484,1923,4,120.2,8,51,9,4,17,4,14,20,14,20
10/15/2006,2006,0,0,2006DEN,2006OAK,1,0,0,0,0,4,1,1650.387,1328.577,0.902617939,13,3,0,256,454,0.564,2799,6.2,174.9,20,18,74.7,83,263,483,0.545,2420,5,151.3,7,24,56.2,57,488,2152,4.4,134.5,12,55,12,4,394,1519,3.9,94.9,5,42,16,8,8,25,29,31,8,25
10/15/2006,2006,0,0,2006DET,2006BUF,0,0,1,1,1,2,3,1339.457,1472.466,0.403358358,20,17,0,372,596,0.624,3820,6.4,238.8,21,22,79.9,60,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,304,1129,3.7,70.6,9,25,8,6,420,1552,3.7,97,9,38,12,5,32,7,27,28,32,7
10/15/2006,2006,0,0,2006SF,2006SD,1,1,0,1,1,1,4,1363.737,1619.27,0.250340687,19,48,1,257,444,0.579,2688,6.1,168,16,16,74.4,75,287,466,0.616,3262,7,203.9,24,9,93,57,439,2172,4.9,135.8,12,57,10,9,522,2578,4.9,161.1,32,62,8,1,6,29,2,16,2,16
10/15/2006,2006,0,0,2006DAL,2006HOU,0,0,0,0,0,5,0,1504.785,1340.718,0.788951294,34,6,0,310,506,0.613,3836,7.6,239.8,26,21,86.5,56,329,481,0.684,2778,5.8,173.6,14,13,83.8,53,472,1936,4.1,121,21,52,6,2,431,1687,3.9,105.4,13,41,9,3,13,5,21,27,13,5
10/15/2006,2006,0,0,2006WSH,2006TEN,0,0,0,0,0,5,0,1520.21,1340.132,0.803889315,22,25,1,274,470,0.583,3027,6.4,189.2,19,10,83.4,74,226,447,0.506,2596,5.8,162.3,13,19,61.8,53,490,2216,4.5,138.5,13,75,12,4,469,2214,4.7,138.4,15,56,12,3,4,21,5,30,5,30
10/15/2006,2006,0,0,2006ATL,2006NYG,1,1,1,0,0,2,3,1531.904,1541.027,0.57972726,14,27,1,222,416,0.534,2371,5.7,148.2,21,15,75.2,55,301,523,0.576,3058,5.9,191.1,24,18,76.8,55,537,2939,5.5,183.7,9,86,8,3,455,2156,4.7,134.8,14,66,8,4,1,32,7,19,7,19
10/15/2006,2006,0,0,2006NO,2006PHI,0,0,1,0,1,3,2,1480.246,1527.457,0.525578082,27,24,0,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,472,1761,3.7,110.1,19,39,7,4,416,1984,4.8,124,13,60,8,4,19,1,11,3,19,1
10/15/2006,2006,0,0,2006NYJ,2006MIA,1,1,0,0,0,3,2,1457.338,1455.063,0.595624379,20,17,0,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,491,1738,3.5,108.6,15,32,4,1,402,1673,4.2,104.6,7,38,8,5,20,17,22,13,20,17
10/15/2006,2006,0,0,2006PIT,2006KC,0,0,0,1,1,3,2,1609.362,1558.948,0.660242797,45,7,0,312,523,0.597,3733,7.1,233.3,23,23,80.2,87,272,450,0.604,3000,6.7,187.5,18,12,84.7,78,469,1992,4.2,124.5,16,50,12,7,513,2143,4.2,133.9,17,56,11,4,10,9,9,22,10,9
10/15/2006,2006,0,0,2006BAL,2006CAR,1,0,0,0,1,3,2,1548.888,1568.751,0.564594368,21,23,1,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,325,539,0.603,3264,6.1,204,19,17,77.9,72,476,1637,3.4,102.3,11,41,12,5,423,1659,3.9,103.7,7,48,7,3,25,11,24,15,24,15
10/15/2006,2006,0,0,2006TB,2006CIN,0,1,1,1,1,1,4,1440.012,1571.002,0.406158499,14,13,0,296,535,0.553,2798,5.2,174.9,14,18,66.2,64,327,523,0.625,3833,7.3,239.6,28,13,94.1,74,404,1523,3.8,95.2,6,34,10,6,435,1629,3.7,101.8,14,40,8,2,28,25,26,6,28,25
10/16/2006,2006,0,0,2006ARZ,2006CHI,0,0,1,1,1,2,3,1386.449,1629.955,0.263556814,23,24,1,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,282,514,0.549,3281,6.4,205.1,24,22,73.5,75,419,1338,3.2,83.6,12,24,11,5,503,1918,3.8,119.9,14,50,6,4,30,10,15,14,15,14
10/22/2006,2006,0,0,2006KC,2006SD,1,1,0,1,1,1,4,1535.295,1634.942,0.450303585,30,27,0,272,450,0.604,3000,6.7,187.5,18,12,84.7,78,287,466,0.616,3262,7,203.9,24,9,93,57,513,2143,4.2,133.9,17,56,11,4,522,2578,4.9,161.1,32,62,8,1,9,22,2,16,9,22
10/22/2006,2006,0,0,2006MIA,2006GB,1,1,1,1,0,1,4,1444.184,1394.08,0.659842379,24,34,1,342,591,0.579,3287,5.6,205.4,16,19,71.2,52,350,630,0.556,3795,6,237.2,18,18,72.1,82,402,1673,4.2,104.6,7,38,8,5,431,1663,3.9,103.9,9,42,10,7,22,13,23,8,23,8
10/22/2006,2006,0,0,2006HOU,2006JAX,0,1,0,1,1,2,3,1327.845,1585.04,0.248549493,27,7,0,329,481,0.684,2778,5.8,173.6,14,13,83.8,53,266,446,0.596,2882,6.5,180.1,17,14,80,51,431,1687,3.9,105.4,13,41,9,3,513,2541,5,158.8,23,77,8,3,21,27,3,24,21,27
10/22/2006,2006,0,0,2006IND,2006WSH,0,0,1,1,1,2,3,1680.191,1495.127,0.808374748,36,22,0,362,557,0.65,4308,7.7,269.3,31,9,101,68,274,470,0.583,3027,6.4,189.2,19,10,83.4,74,439,1762,4,110.1,17,40,4,4,490,2216,4.5,138.5,13,75,12,4,18,2,4,21,18,2
10/22/2006,2006,0,0,2006CLE,2006DEN,0,0,1,1,1,2,3,1403.008,1654.359,0.254885668,7,17,1,318,512,0.621,2898,5.7,181.1,15,25,69.7,75,256,454,0.564,2799,6.2,174.9,20,18,74.7,83,372,1335,3.6,83.4,7,35,11,9,488,2152,4.4,134.5,12,55,12,4,31,23,8,25,8,25
10/22/2006,2006,0,0,2006CIN,2006CAR,1,0,0,0,1,3,2,1562.515,1581.417,0.565953788,17,14,0,327,523,0.625,3833,7.3,239.6,28,13,94.1,74,325,539,0.603,3264,6.1,204,19,17,77.9,72,435,1629,3.7,101.8,14,40,8,2,423,1659,3.9,103.7,7,48,7,3,26,6,24,15,26,6
10/22/2006,2006,0,0,2006BUF,2006NE,1,1,0,1,1,1,4,1455.396,1644.786,0.328264186,6,28,1,268,431,0.622,2719,6.3,169.9,19,14,84.6,83,326,527,0.619,3400,6.5,212.5,25,12,88.3,62,420,1552,3.7,97,9,38,12,5,499,1969,3.9,123.1,20,52,6,5,27,28,12,12,12,12
10/22/2006,2006,0,0,2006TB,2006PHI,1,1,1,1,1,0,5,1448.499,1514.408,0.498691847,23,21,0,296,535,0.553,2798,5.2,174.9,14,18,66.2,64,323,544,0.594,4119,7.6,257.4,31,9,96.7,89,404,1523,3.8,95.2,6,34,10,6,416,1984,4.8,124,13,60,8,4,28,25,11,3,28,25
10/22/2006,2006,0,0,2006ATL,2006PIT,1,1,1,0,0,2,3,1500.508,1633.016,0.404052613,41,38,0,222,416,0.534,2371,5.7,148.2,21,15,75.2,55,312,523,0.597,3733,7.1,233.3,23,23,80.2,87,537,2939,5.5,183.7,9,86,8,3,469,1992,4.2,124.5,16,50,12,7,1,32,10,9,1,32
10/22/2006,2006,0,0,2006SEA,2006MIN,1,1,0,0,0,3,2,1612.721,1521.931,0.71029132,13,31,1,292,512,0.57,3054,6,190.9,26,22,76,72,332,540,0.615,3123,5.8,195.2,13,20,72.2,50,484,1923,4,120.2,8,51,9,4,442,1820,4.1,113.8,12,42,7,5,14,20,16,18,16,18
10/22/2006,2006,0,0,2006OAK,2006ARZ,1,1,1,1,0,1,4,1324.605,1383.069,0.509404951,22,9,0,263,483,0.545,2420,5,151.3,7,24,56.2,57,322,545,0.591,3662,6.7,228.9,17,17,78.7,64,394,1519,3.9,94.9,5,42,16,8,419,1338,3.2,83.6,12,24,11,5,29,31,30,10,29,31
10/22/2006,2006,0,0,2006NYJ,2006DET,1,1,0,0,0,3,2,1468.217,1356.527,0.734409163,31,24,0,313,488,0.641,3153,6.5,197.1,17,16,82.1,71,372,596,0.624,3820,6.4,238.8,21,22,79.9,60,491,1738,3.5,108.6,15,32,4,1,304,1129,3.7,70.6,9,25,8,6,20,17,32,7,20,17
10/23/2006,2006,0,0,2006DAL,2006NYG,1,0,0,0,1,3,2,1517.658,1572.423,0.51472509,22,36,1,310,506,0.613,3836,7.6,239.8,26,21,86.5,56,301,523,0.576,3058,5.9,191.1,24,18,76.8,55,472,1936,4.1,121,21,52,6,2,455,2156,4.7,134.8,14,66,8,4,13,5,7,19,7,19
10/29/2006,2006,0,0,2006NO,2006BAL,0,0,1,1,0,3,2,1493.295,1536.222,0.531722932,22,35,1,372,580,0.641,4503,7.8,281.4,27,13,94.9,86,328,524,0.626,3435,6.6,214.7,21,14,84.6,87,472,1761,3.7,110.1,19,39,7,4,476,1637,3.4,102.3,11,41,12,5,19,1,25,11,25,11
